ID,samplegroup,qzip,q1,q2a_1,q2a_2,q2a_3,q2a_4,q2a_5,q2a_6,q2a_7,q2ba_1,q2ba_2,q2ba_3,q2ba_4,q2bb_1,q2bb_2,q2bb_3,q2bb_4,q2bc_1,q2bc_2,q2bc_3,q2bc_4,q2bd_1,q2bd_2,q2bd_3,q2bd_4,q2be_1,q2be_2,q2be_3,q2be_4,q2bf_1,q2bf_2,q2bf_3,q2bf_4,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q4_8,q4_9,q7,q12a_1,q12a_2,q12a_3,q12b_4,q12b_5,q16a_1,q16a_2,q16a_3,q16a_4,q16a_5,q16a_6,q16a_7,q16a_8,q16b_9,q16b_10,q16b_11,q16b_12,q16b_13,q16b_14,q16b_15,q16c_16,q16c_17,q16c_18,q16c_19,q16c_20,q16c_21,q16c_22,q20,q29,POV,POV135,POV400,ethnicity,q6R,q20R,Age_range2,Age_range3,Age2_range2,Age2_range3,INCOME
1092,1,98178,1,0,2,3,4,5,0,,7,,,,1,,,,1,,,,1,,,,1,,,,7,,,,1,,,,,,,,,99,1,1,1,1,1,4,4,5,1,2,4,5,3,2,5,4,4,5,4,2,5,4,5,4,5,4,5,2,7,0,0,1,3,4,4,5,4,5,4,2
1097,1,98115,1,2,3,5,0,0,0,,0,,,,1,,,,1,,,,0,,,,1,,,,0,,,,3,,,,,,,,,3,1,1,1,1,1,2,5,5,1,4,2,5,1,2,1,3,3,5,5,1,4,4,5,1,4,4,5,1,10,0,0,0,1,5,5,2,2,2,2,3
1102,5,0,2,0,0,3,0,0,0,,7,,,,7,,,,1,,,,7,,,,7,,,,7,,,,8,,,,,,,,,98,1,1,1,1,1,0,1,5,1,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,5,2,2,,,1
1107,2,98118,1,0,2,3,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,7,,,,7,,,,,,,,,99,1,1,1,1,1,1,3,5,4,5,3,5,5,5,3,1,2,5,5,5,1,2,5,5,2,1,5,3,1,1,1,1,1,3,3,5,4,,,1
1112,4,98107,1,2,3,4,5,6,0,,0,,,,1,2,,,1,2,,,1,,,,1,,,,1,2,,,3,,,,,,,,,99,1,1,1,1,1,1,3,3,1,1,3,5,1,1,1,4,4,5,5,1,4,1,5,1,2,5,2,1,14,0,0,0,1,5,5,3,3,3,3,7
1117,2,98122,1,1,2,3,4,5,6,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,2,4,,,,,,,,4,1,1,1,2,1,3,4,5,1,1,2,2,1,1,1,4,5,3,4,1,1,2,2,2,4,1,4,1,13,0,0,0,6,5,5,2,2,1,2,6
1122,5,0,2,0,2,3,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,1,0,0,0,0,2,0,0,2,0,3,0,3,3,1,0,0,3,0,2,3,0,2,0,3,3,0,0,1,1,1,1,6,8,0,,,,,1
1127,1,98102,1,1,0,3,4,0,0,,1,,,,7,,,,1,,,,4,,,,7,,,,7,,,,1,5,,,,,,,,99,1,1,1,1,1,2,2,5,1,3,3,5,3,1,5,3,2,5,4,1,3,5,3,2,4,4,5,2,6,0,0,1,1,4,4,4,3,,,2
1131,1,98117,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,1,4,,,,,,,,99,1,1,1,1,1,2,4,5,1,2,2,5,3,5,1,4,5,4,4,1,3,5,5,4,4,5,4,1,11,0,0,0,1,5,5,6,4,,,4
3317,1,98144,1,1,2,3,0,0,6,,1,,,,1,,,,1,,,,7,,,,7,,,,1,,,,3,4,,,,,,,,99,1,1,1,1,1,4,4,5,1,2,3,5,3,3,5,3,5,4,4,1,2,2,5,3,5,3,4,2,12,0,0,0,1,4,4,5,4,5,4,5
3318,1,98144,2,0,0,3,4,0,0,,0,,,,0,,,,1,,,,1,,,,0,,,,0,,,,8,,,,,,,,,98,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,3,8,3,6,5,,,1
3319,4,98112,1,2,3,4,5,6,0,,0,,,,1,,,,1,,,,1,,,,1,,,,1,2,,,1,4,,,,,,,,99,1,1,1,1,1,3,4,2,1,3,3,4,2,2,1,3,4,3,4,1,3,1,4,2,4,4,4,1,12,0,0,0,9,4,5,3,3,4,3,5
3320,2,98104,1,1,0,3,4,0,6,,1,,,,7,,,,1,,,,1,,,,7,,,,1,,,,2,,,,,,,,4,99,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,5,5,4,1,1,5,4,5,5,5,5,3,8,0,0,1,1,0,3,,,,,2
3321,1,98117,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,1,4,,,,,,,,99,1,1,1,1,1,3,4,2,1,3,3,2,1,2,1,3,4,5,3,1,2,1,2,2,5,3,2,1,9,0,0,1,1,5,5,3,3,4,3,2
3322,1,98125,1,1,0,3,0,0,0,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,4,4,5,2,4,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,5,5,4,9,0,0,1,1,3,2,,,6,4,2
3324,1,98122,1,1,2,3,5,0,0,,1,,,,1,2,,,1,,,,0,,,,1,,,,0,,,,2,4,,,,,,,,3,2,2,2,2,2,2,4,5,1,2,2,2,1,1,5,4,4,5,4,4,2,3,5,2,4,4,5,1,15,0,0,0,1,4,5,1,2,,,0
3325,1,98126,1,0,2,3,4,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,0,1,1,1,2,2,1,4,2,1,1,3,5,2,1,1,2,5,3,4,1,2,5,5,4,5,5,2,1,6,0,0,1,1,4,5,,,,,2
3326,1,98102,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,,99,1,1,1,1,1,5,5,5,1,2,1,5,5,2,2,2,2,5,5,1,5,5,5,5,2,5,5,1,7,0,0,1,1,5,5,5,4,,,2
3327,1,98126,1,1,2,3,0,0,0,,1,,,,1,,,,1,,,,7,,,,7,,,,7,,,,4,,,,,,,,,99,2,1,1,2,1,3,4,5,1,3,3,4,2,4,2,2,4,2,3,2,3,2,5,2,5,2,5,2,11,0,0,0,1,3,4,4,4,,,4
3328,2,98108,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,4,99,1,1,1,1,1,3,5,5,1,2,1,2,1,1,1,2,4,2,4,2,4,2,5,2,3,2,2,2,15,0,0,0,1,3,4,3,3,3,3,0
3329,1,98115,1,2,3,4,5,0,0,,0,,,,1,,,,1,,,,1,,,,1,,,,0,,,,1,4,,,,,,,,3,1,1,1,1,1,4,5,5,1,2,2,4,2,1,1,3,4,4,4,1,4,1,5,1,4,3,5,1,12,0,0,0,1,5,5,2,2,2,2,5
3330,4,98125,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,,,,,,,,,3,2,1,1,1,1,3,4,2,1,2,2,4,1,1,1,2,4,4,4,2,3,4,5,3,4,4,5,2,6,0,0,1,1,4,4,4,4,6,4,2
3331,1,98118,1,1,0,0,0,0,0,,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,0,2,0,0,2,0,4,5,4,4,2,5,5,5,4,5,4,5,5,5,4,4,5,5,5,5,5,5,5,15,0,0,0,8,0,1,,,,,0
3332,1,98125,1,1,2,3,4,0,6,,2,,,,1,2,,,1,,,,1,2,,,7,,,,1,,,,3,,,,,,,,,99,1,1,1,1,1,5,5,1,1,1,2,5,1,1,1,5,5,3,5,1,3,2,5,3,5,4,5,1,14,0,0,0,1,4,5,3,3,3,3,7
3333,1,98103,1,1,2,3,0,5,0,,1,,,,1,,,,1,,,,7,,,,1,,,,7,,,,3,4,,,,,,,,99,1,1,1,1,1,2,3,5,1,2,2,2,1,1,1,3,4,4,4,1,4,2,5,3,2,5,2,2,10,0,0,0,1,4,4,2,2,,,3
3334,1,98105,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,7,,,,7,,,,1,,,,,,,,,99,1,1,1,1,1,1,4,5,1,2,2,5,2,4,5,3,5,5,2,2,4,2,5,3,5,4,5,3,14,0,0,0,1,3,3,6,5,6,5,7
3335,1,98119,1,0,2,3,4,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,4,4,5,1,2,2,5,4,5,5,4,5,5,4,2,2,5,5,4,5,5,2,2,15,0,0,0,1,4,4,7,5,7,5,0
3336,1,98126,1,0,2,3,0,5,0,,7,,,,1,,,,1,,,,7,,,,1,,,,7,,,,3,4,,,,,,,,3,1,1,1,1,1,2,5,1,1,2,1,4,1,2,2,4,4,4,4,2,2,2,5,1,4,3,3,1,13,0,0,0,1,3,5,1,2,1,2,6
3337,4,98116,1,1,2,3,4,6,0,,1,,,,2,,,,1,,,,1,,,,0,,,,1,,,,3,4,,,,,,,,99,1,1,1,1,1,4,5,2,1,2,3,5,1,1,1,1,4,2,4,2,2,3,5,1,4,3,5,1,15,0,0,0,8,3,5,3,3,3,3,0
3338,1,98133,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,2,1,1,1,1,1,2,1,1,1,2,2,2,4,1,1,2,3,3,4,1,0,4,5,4,3,3,4,1,8,0,0,1,3,4,5,2,3,2,2,2
3339,1,98109,1,0,2,3,4,0,0,,0,,,,1,2,,,1,2,,,1,,,,0,,,,0,,,,3,,,,,,,,,3,2,2,2,2,2,3,3,5,1,1,1,5,5,1,1,2,4,4,3,1,1,2,2,1,2,3,4,1,13,0,0,0,1,4,5,,,,,6
3340,3,98125,1,1,0,0,0,0,0,,1,,,,0,,,,0,,,,7,,,,7,,,,7,,,,1,,,,,,,,,99,0,0,0,1,0,3,3,5,5,4,3,1,5,2,1,2,5,4,4,5,3,5,0,5,5,5,1,3,2,1,1,1,3,4,3,6,5,6,5,1
3347,1,98125,1,1,2,3,0,5,0,,1,,,,2,,,,1,,,,7,,,,1,,,,7,,,,1,,,,,,,,4,99,0,0,0,1,0,5,4,2,1,4,3,5,1,1,1,4,5,1,5,1,1,5,5,4,5,5,4,1,4,1,1,1,1,1,5,4,3,4,3,1
3341,2,98108,1,0,2,3,4,5,0,,0,,,,1,2,,,1,,,,1,,,,1,,,,0,,,,3,4,,,,,,,,3,2,1,1,1,1,1,3,5,1,2,2,2,1,2,4,3,3,2,3,1,2,1,2,2,3,1,3,1,12,0,0,0,1,4,5,3,3,3,3,5
3342,1,98112,1,1,0,3,0,0,0,,1,,,,7,,,,1,,,,7,,,,7,,,,7,,,,3,4,,,,,,,,0,1,1,1,1,1,5,4,5,1,4,5,5,5,5,4,5,4,5,4,4,4,3,5,4,5,4,5,2,15,0,0,0,1,4,4,5,4,,,0
3343,1,98119,1,0,2,3,4,0,6,,0,,,,1,,,,1,,,,1,,,,0,,,,1,,,,3,,,,,,,,,2,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,13,0,0,0,1,3,5,4,4,,,6
3344,1,98199,1,0,2,3,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,5,4,5,2,2,2,5,5,1,2,4,1,5,5,4,3,5,5,5,3,5,5,2,11,0,0,0,1,4,4,,,,,4
3345,1,98199,1,1,2,3,0,0,6,,1,,,,1,,,,1,,,,7,,,,7,,,,3,,,,3,,,,,,,,,99,1,1,1,1,1,3,5,5,1,3,2,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,2,3,0,0,1,1,0,4,6,5,,,1
3346,1,98136,1,1,2,3,4,5,0,,1,2,,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,,,,,,2,1,1,1,1,1,1,4,2,1,2,1,3,2,1,1,3,3,2,4,1,2,1,5,2,4,4,2,1,11,0,0,0,1,5,5,2,2,2,2,4
3348,1,98115,1,0,2,3,4,0,0,,7,,,,1,2,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,,3,1,1,1,1,1,4,5,5,1,1,1,2,4,4,1,2,4,2,2,1,1,2,5,2,5,2,2,2,12,0,0,0,1,5,4,,,,,5
3349,1,98116,1,1,0,3,4,0,0,,1,,,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,,,,,,99,1,1,1,1,1,3,4,5,1,2,2,5,4,4,1,3,4,5,3,2,3,5,2,5,1,3,5,1,8,0,0,1,1,2,5,,,,,2
3350,1,98103,1,1,2,3,0,0,6,,1,,,,1,,,,1,,,,7,,,,7,,,,1,,,,3,,,,,,,,4,99,1,1,1,1,1,4,5,5,1,3,3,5,5,4,5,3,5,5,5,1,5,5,1,3,5,5,5,1,10,0,0,0,1,4,5,,,,,3
3351,1,98105,1,1,2,3,0,0,0,,1,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,,0,1,1,1,1,1,1,4,1,1,1,1,2,2,2,3,2,3,2,2,1,1,1,2,1,3,2,3,3,15,0,0,0,8,3,3,,,,,0
3352,1,98115,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,,,,,,,,,99,1,1,1,1,1,3,5,5,1,2,3,5,1,4,1,4,5,4,5,2,4,5,5,4,4,4,5,3,8,0,0,1,1,4,3,4,3,,,2
3353,1,98117,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,,,,,,,,,4,1,1,1,1,1,1,4,4,1,2,2,2,1,2,2,2,3,4,4,2,4,1,1,3,5,2,2,2,15,0,0,0,1,5,4,4,4,4,4,0
3354,1,98105,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,3,4,,,,,,,,4,1,1,1,1,1,2,4,5,1,2,2,5,4,1,2,3,5,5,2,3,1,5,5,4,5,2,5,1,15,0,0,0,1,4,5,5,4,5,4,0
3355,1,98107,1,2,3,0,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,1,2,1,1,2,1,4,5,5,1,2,1,4,1,1,1,4,4,4,4,1,3,5,5,2,4,3,4,1,10,0,0,0,6,4,5,2,2,,,3
3356,1,98112,1,1,2,3,0,0,0,,1,,,,1,,,,1,2,,,0,,,,0,,,,0,,,,3,,,,,,,,,2,1,1,1,1,1,4,5,5,1,2,2,5,4,1,1,3,4,3,4,3,2,2,4,1,4,4,4,2,10,0,0,0,1,3,4,5,4,6,4,3
3357,1,98125,1,2,3,4,5,0,0,,0,,,,1,,,,1,,,,1,,,,1,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,2,5,2,1,1,0,3,1,1,1,3,4,4,4,1,4,5,5,4,4,4,5,3,9,0,0,1,1,3,3,4,3,1,1,2
3358,1,98105,1,1,2,3,5,6,0,,1,,,,1,,,,1,,,,0,,,,1,,,,1,,,,3,,,,,,,,,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,2,1,4,2,5,1,1,1,1,1,2,1,1,1,3,3,5,1,2,1,2,1
3359,4,98125,1,1,3,4,5,6,0,,1,,,,0,,,,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,,4,1,1,1,1,1,4,5,5,1,1,3,2,2,1,1,4,4,4,5,1,1,3,5,3,4,5,5,2,14,0,0,0,3,5,4,3,3,2,2,7
3360,1,98103,1,0,2,3,4,0,0,,7,,,,1,2,,,1,,,,1,,,,7,,,,7,,,,3,4,,,,,,,,2,1,1,1,1,1,1,5,5,1,1,1,2,1,1,1,1,3,2,4,1,3,2,5,1,2,2,4,1,11,0,0,0,1,4,5,1,2,1,2,4
3361,1,98126,1,1,2,3,4,6,0,,1,,,,1,2,,,1,2,,,1,,,,0,,,,1,,,,1,4,,,,,,,,99,1,1,1,1,1,1,4,5,1,2,2,1,1,1,1,3,4,5,3,1,3,1,1,1,5,3,5,1,12,0,0,0,1,5,5,3,3,3,3,5
3362,1,98133,1,0,2,3,4,0,6,,7,,,,1,,,,1,,,,1,,,,7,,,,1,,,,1,,,,,,,,4,3,1,1,1,1,1,4,4,4,1,1,2,4,1,1,1,2,4,4,4,1,2,2,5,3,3,4,3,1,12,0,0,0,1,4,5,3,3,5,4,5
3363,1,98108,1,1,2,3,4,5,0,,1,2,,,1,2,,,1,,,,1,,,,1,,,,0,,,,1,4,,,,,,,,2,1,1,1,1,1,4,5,2,1,2,3,5,2,1,2,4,1,1,4,2,4,1,5,3,4,3,5,1,15,0,0,0,1,4,5,2,2,2,2,0
3364,1,98116,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,5,5,2,1,2,2,5,3,1,1,3,4,5,4,2,4,5,5,3,4,5,5,2,11,0,0,1,1,4,4,,,,,4
1571,1,98126,1,1,2,0,0,0,0,,1,,,,1,,,,0,,,,0,,,,0,,,,0,,,,1,2,,,,,,,,99,0,0,0,0,0,1,4,4,0,1,5,5,2,0,0,5,5,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,8,3,0,,,,,0
3365,4,98199,1,2,3,4,5,0,0,,0,,,,1,2,,,1,2,,,1,,,,1,,,,0,,,,3,,,,,,,,,3,1,1,1,1,1,3,5,1,1,2,2,2,1,1,1,3,4,2,3,2,2,1,5,4,4,3,5,1,13,0,0,0,1,5,5,3,3,3,3,6
3366,4,98125,1,1,2,3,5,0,0,,1,,,,1,,,,1,,,,0,,,,1,,,,0,,,,1,4,,,,,,,,99,1,1,1,1,1,3,4,1,1,3,2,5,3,1,2,4,4,4,4,2,4,2,4,3,3,5,5,2,6,0,1,1,1,3,4,2,2,2,2,2
3367,1,98126,1,1,2,3,4,5,6,,1,,,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,4,,,,,,,,2,1,1,1,1,1,1,5,1,1,1,1,4,1,1,1,3,2,1,4,1,1,1,4,2,2,1,4,1,11,0,0,1,1,4,5,3,3,2,3,4
3368,1,98115,1,1,2,3,4,6,0,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,3,,,,,,,,,99,1,1,1,1,1,4,4,3,1,2,2,4,1,1,1,3,4,4,4,3,1,1,5,2,4,4,4,2,15,0,0,0,1,4,4,3,3,3,3,0
3369,1,98133,1,1,0,3,4,0,6,,1,,,,0,,,,1,,,,1,,,,7,,,,1,,,,3,4,,,,,,,,3,2,2,2,2,2,1,4,5,1,1,1,5,5,1,1,1,5,5,5,1,1,5,5,4,3,5,4,1,11,0,0,0,1,5,5,5,4,5,4,4
3370,1,98107,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,7,,,,3,4,,,,,,,,3,1,1,1,1,1,1,4,1,1,2,2,4,2,1,1,2,3,4,4,1,3,2,1,3,3,2,4,1,13,0,0,0,1,4,5,2,3,2,3,6
3371,1,98112,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,4,4,5,1,2,2,5,4,5,5,3,5,4,5,1,2,5,5,3,5,5,5,2,14,0,0,0,1,4,4,6,5,6,5,7
3372,1,98121,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,2,4,,,,,,,,3,1,1,1,1,2,1,4,5,1,1,1,1,1,1,1,3,3,5,5,1,3,1,5,0,1,3,5,1,6,0,0,1,1,5,5,1,2,,,2
3373,1,98125,1,1,2,0,4,0,0,,1,,,,1,,,,0,,,,4,,,,7,,,,7,,,,3,,,,,,,,,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,3,4,5,,,,,1
3374,4,98117,1,2,3,4,5,6,0,,0,,,,1,2,,,1,2,,,1,2,,,1,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,1,4,4,1,2,2,4,2,2,1,3,3,4,4,2,4,1,5,3,4,2,4,2,15,0,0,0,1,4,4,4,3,2,3,0
3375,1,98115,1,0,2,3,4,0,6,,7,,,,1,2,,,1,,,,1,,,,7,,,,1,,,,3,,,,,,,,4,99,1,1,1,1,1,3,4,1,1,3,3,2,1,1,1,4,4,3,4,1,3,2,5,2,4,3,2,2,14,0,0,0,1,4,4,3,3,3,3,7
3376,1,98133,1,2,3,0,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,99,3,1,1,1,1,1,3,2,3,3,3,1,1,1,1,4,4,5,5,1,4,5,5,2,2,4,4,1,6,0,1,1,2,4,5,3,3,6,4,2
3377,1,98109,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,2,,,,,,,,,4,1,1,1,1,1,3,4,4,1,1,2,4,1,1,4,3,4,3,4,1,3,2,5,3,3,4,5,1,13,0,0,0,8,4,5,3,3,,,6
3378,1,98199,1,2,3,4,6,0,0,,0,,,,1,2,,,1,,,,1,2,,,0,,,,1,,,,3,4,,,,,,,,99,1,1,1,1,2,1,4,5,1,3,3,5,1,1,1,3,5,5,5,1,4,3,5,5,5,5,5,1,15,0,0,0,1,5,5,3,3,3,3,0
3379,1,98104,1,1,2,3,4,0,6,,1,,,,2,,,,1,,,,1,2,,,7,,,,1,,,,3,4,,,,,,,,99,1,1,1,1,1,4,5,5,1,2,2,5,2,2,2,4,5,5,5,3,4,2,5,2,2,4,5,2,14,0,0,0,1,5,4,3,3,3,3,7
3380,1,98125,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,4,4,5,1,2,2,5,2,1,1,2,5,5,4,1,2,5,5,3,5,4,2,2,8,0,0,1,1,5,4,5,4,,,2
3381,2,98108,1,0,2,3,4,5,6,,0,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,99,1,2,1,2,1,2,4,5,1,2,3,2,1,1,1,4,5,5,4,1,4,5,5,4,5,5,5,1,6,0,0,1,1,4,5,3,3,3,3,2
3382,1,98118,1,2,3,0,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,3,5,5,1,2,2,5,2,1,1,2,4,2,3,1,3,2,5,2,4,3,4,1,12,0,0,0,1,3,5,3,3,,,5
3383,2,98122,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,4,5,,,,,,,99,1,1,1,1,1,4,5,1,1,3,2,4,2,2,2,4,3,5,5,2,3,5,5,3,4,2,2,1,1,1,1,1,1,1,5,1,2,1,2,1
3384,1,98125,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,1,4,,,,,,,,99,1,1,1,1,1,3,5,5,1,2,2,4,1,1,1,4,2,4,5,2,1,2,4,1,3,1,5,1,13,0,0,0,1,5,5,3,3,3,3,6
3385,1,98177,1,0,2,3,4,5,0,,7,,,,1,,,,1,,,,1,,,,1,,,,7,,,,3,,,,,,,,4,99,1,1,1,1,1,4,5,5,1,1,2,2,1,1,1,3,4,4,5,1,4,2,5,3,4,2,5,1,12,0,0,0,1,4,5,2,2,2,2,5
3405,1,98125,2,7,0,0,0,0,0,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,2,2,2,2,2,0,5,5,1,2,0,1,1,1,1,1,0,5,5,1,5,5,5,1,1,5,5,4,1,1,1,1,2,8,2,4,4,,,1
3386,1,98106,1,0,0,3,0,0,0,,7,,,,7,,,,1,,,,7,,,,7,,,,7,,,,4,,,,,,,,,99,1,1,1,1,1,5,5,5,1,4,4,5,5,2,2,4,5,5,5,2,5,5,5,5,5,5,5,2,10,0,0,0,1,4,4,5,4,,,3
3387,1,98119,1,1,2,3,0,5,0,,1,,,,1,,,,1,,,,7,,,,1,,,,7,,,,3,4,,,,,,,,3,1,1,1,1,1,4,5,5,2,2,2,5,1,1,1,4,4,5,4,2,3,3,5,1,4,2,5,1,12,0,0,0,1,4,5,1,2,2,2,5
3388,2,98133,1,1,0,3,4,0,0,,1,,,,7,,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,,2,1,1,1,1,1,5,5,5,4,4,5,4,4,2,4,4,5,5,5,2,5,5,5,4,5,5,5,3,9,0,0,1,3,4,3,6,5,6,4,2
3389,1,98103,1,1,2,0,0,0,0,,1,,,,1,,,,7,,,,7,,,,7,,,,7,,,,3,,,,,,,,,99,0,0,0,0,0,4,5,5,1,5,5,5,5,4,4,4,5,5,4,1,4,5,5,4,5,5,5,3,7,0,0,1,1,4,3,,,,,2
3390,4,98115,1,1,3,4,6,0,0,,1,,,,0,,,,0,,,,1,,,,0,,,,1,,,,3,,,,,,,,,99,1,1,1,1,1,1,5,4,1,2,2,5,2,2,1,3,4,4,4,2,3,3,5,4,4,3,5,3,15,0,0,0,1,4,3,,,,,0
3391,4,98109,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,3,2,2,2,2,2,2,5,2,1,1,2,3,1,1,1,2,2,5,5,1,2,1,5,3,4,4,5,1,14,0,0,0,1,4,5,3,3,3,3,7
3392,2,98104,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,1,2,3,4,,,,,,3,1,1,1,2,2,1,4,5,1,2,2,4,1,1,4,2,4,4,4,1,3,4,4,2,4,2,4,1,10,0,0,1,3,4,5,2,2,5,4,3
3393,4,98109,1,2,3,4,5,6,0,,0,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,3,,,,,,,,,99,1,1,1,1,1,1,5,1,1,1,2,4,1,1,1,3,5,3,4,1,3,2,1,2,4,4,5,1,14,0,0,0,1,2,5,3,3,4,3,7
3394,1,98122,1,0,2,3,0,0,0,,7,,,,1,4,,,1,,,,7,,,,7,,,,7,,,,1,,,,,,,,,1,0,0,0,3,0,4,4,1,1,1,2,4,4,1,1,1,4,1,4,2,4,4,4,2,4,4,4,2,2,0,0,1,1,1,4,3,3,,,1
3395,1,98105,1,1,2,3,4,0,0,,1,2,,,1,2,,,1,,,,1,,,,7,,,,7,,,,1,,,,,,,,,0,1,1,1,1,1,4,5,4,1,2,3,5,1,4,5,2,4,4,4,2,4,2,5,4,4,4,5,2,12,0,0,0,3,4,4,,,,,5
3396,1,98116,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,7,,,,7,,,,2,4,,,,,,,,99,1,1,1,1,1,3,3,1,1,2,2,1,1,1,1,1,4,3,2,1,2,4,5,2,5,2,5,1,10,0,0,0,3,5,5,3,3,5,4,3
3397,3,98108,1,1,2,0,0,0,0,,1,,,,1,3,,,0,,,,7,,,,7,,,,7,,,,3,,,,,,,,,2,2,0,0,0,0,1,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,3,0,5,3,3,5,11,0,0,1,2,5,1,3,3,4,3,4
3398,1,98144,1,0,2,3,4,5,0,,0,,,,1,,,,1,,,,1,,,,1,,,,0,,,,2,,,,,,,,,3,2,2,0,2,0,1,1,1,1,3,1,5,1,1,1,2,2,1,5,1,1,5,5,1,4,4,3,1,3,1,1,1,2,4,5,4,4,3,3,1
3399,4,98136,1,1,3,4,0,0,0,,1,,,,0,,,,1,,,,1,,,,0,,,,0,,,,1,,,,,,,,,99,1,1,1,1,1,4,5,5,1,2,3,4,2,2,2,3,5,4,4,2,4,2,2,5,5,4,5,1,12,0,0,0,3,4,5,2,2,2,3,5
